video_id,H_self,E_self,A_self,C_self,g_level_num
8PXQ_5tUv74.005,0.6333333333333333,0.5981308411214954,0.4725274725274725,0.6310679611650486,0.5729166666666666
8QtlG5ujHyc.001,0.7999999999999999,0.6448598130841123,0.4505494505494505,0.5436893203883495,0.6979166666666666
8RObWRnyuG0.001,0.6444444444444444,0.4392523364485981,0.5054945054945055,0.5728155339805825,0.6354166666666666
8RVJqjILSD0.000,0.3666666666666667,0.3271028037383178,0.3956043956043956,0.4174757281553398,0.40625
8RVJqjILSD0.001,0.5666666666666667,0.4859813084112149,0.5604395604395604,0.4466019417475728,0.5833333333333333
8RVJqjILSD0.003,0.6222222222222222,0.3644859813084112,0.5494505494505494,0.4951456310679611,0.4791666666666667
8XBprf4NyOg.001,0.2777777777777778,0.1682242990654205,0.2747252747252747,0.2621359223300971,0.1666666666666666
8XBprf4NyOg.002,0.2444444444444444,0.2149532710280374,0.2527472527472527,0.2524271844660194,0.25
8XBprf4NyOg.004,0.3222222222222222,0.2990654205607476,0.3296703296703296,0.3203883495145631,0.3229166666666666
8XBprf4NyOg.005,0.3111111111111111,0.2149532710280374,0.2087912087912088,0.3495145631067961,0.25
8XJCdulCPkM.003,0.6444444444444444,0.6074766355140188,0.5824175824175825,0.6504854368932039,0.6666666666666667
8XJCdulCPkM.004,0.711111111111111,0.5327102803738318,0.6923076923076923,0.6310679611650486,0.6354166666666666
8XJCdulCPkM.005,0.6666666666666666,0.588785046728972,0.6373626373626373,0.5242718446601942,0.5833333333333333
8YQKwMdiaAE.001,0.5888888888888889,0.2710280373831776,0.3736263736263736,0.3592233009708738,0.3541666666666666
8YQKwMdiaAE.002,0.8333333333333333,0.5233644859813085,0.5384615384615384,0.3883495145631068,0.6354166666666666
8Yo-27O0P38.003,0.6444444444444444,0.6728971962616823,0.6263736263736264,0.4660194174757281,0.6041666666666666
8Z6PrQdqffA.001,0.5888888888888889,0.3738317757009345,0.5054945054945055,0.5825242718446602,0.6041666666666666
8Z6PrQdqffA.002,0.5111111111111111,0.5140186915887851,0.5274725274725275,0.5533980582524272,0.6145833333333333
8Z6PrQdqffA.004,0.6,0.4859813084112149,0.5934065934065933,0.6601941747572816,0.7916666666666667
8Z6PrQdqffA.005,0.7555555555555554,0.6542056074766356,0.8021978021978021,0.7184466019417477,0.7708333333333334
8ZHpqRJ39HA.002,0.5111111111111111,0.5700934579439253,0.4835164835164835,0.7378640776699029,0.4895833333333333
8ZHpqRJ39HA.003,0.5333333333333333,0.663551401869159,0.5384615384615384,0.6796116504854369,0.59375
8ZHpqRJ39HA.004,0.3777777777777778,0.4579439252336449,0.3186813186813186,0.4563106796116505,0.46875
8ZHpqRJ39HA.005,0.5,0.4672897196261683,0.4615384615384615,0.6699029126213591,0.5520833333333334
8aLr0vNobr4.000,0.3888888888888889,0.3271028037383178,0.4285714285714285,0.4174757281553398,0.2708333333333333
8aLr0vNobr4.001,0.4444444444444445,0.2803738317757009,0.4395604395604395,0.4951456310679611,0.3854166666666667
8aLr0vNobr4.004,0.5222222222222223,0.2897196261682243,0.5164835164835165,0.6116504854368932,0.4375
8aPfoJiDeBY.004,0.6444444444444444,0.6168224299065421,0.6703296703296703,0.8737864077669903,0.8333333333333334
8bn3HZY76xU.000,0.4777777777777778,0.3644859813084112,0.4285714285714285,0.3883495145631068,0.3229166666666666
8bn3HZY76xU.001,0.3888888888888889,0.2897196261682243,0.3516483516483516,0.3883495145631068,0.2395833333333333
8bn3HZY76xU.004,0.5777777777777777,0.4953271028037384,0.5934065934065933,0.6699029126213591,0.40625
8c4_VDh2r5s.001,0.7777777777777777,0.5607476635514019,0.6263736263736264,0.6990291262135921,0.6770833333333334
8cIuBkFoh0s.000,0.7333333333333333,0.7383177570093458,0.6263736263736264,0.8058252427184466,0.65625
8dVcA5J1Dcw.000,0.4666666666666667,0.4392523364485981,0.5604395604395604,0.5533980582524272,0.5208333333333334
8e4nnel_x-M.001,0.5666666666666667,0.5327102803738318,0.5824175824175825,0.5922330097087379,0.5833333333333333
8e4nnel_x-M.005,0.7555555555555554,0.6261682242990655,0.6703296703296703,0.6699029126213591,0.875
8eeZjC_bmtc.001,0.2111111111111111,0.2803738317757009,0.4505494505494505,0.2233009708737864,0.3229166666666666
8eeZjC_bmtc.005,0.2777777777777778,0.4953271028037384,0.3626373626373627,0.3592233009708738,0.4166666666666667
8g5jPiQ6XdA.001,0.6666666666666666,0.7102803738317757,0.7032967032967032,0.5631067961165048,0.6979166666666666
8g5jPiQ6XdA.003,0.6666666666666666,0.5700934579439253,0.5384615384615384,0.5339805825242718,0.4270833333333333
8g5jPiQ6XdA.004,0.4666666666666667,0.4672897196261683,0.6043956043956044,0.4854368932038835,0.5625
8gvBbE6iZNo.001,0.7555555555555554,0.6542056074766356,0.6813186813186812,0.8640776699029126,0.6979166666666666
8gvBbE6iZNo.003,0.6333333333333333,0.4485981308411215,0.868131868131868,0.6796116504854369,0.6770833333333334
8gvBbE6iZNo.005,0.5333333333333333,0.4018691588785047,0.6153846153846153,0.9514563106796118,0.6666666666666667
8hGOOynn3ZU.003,0.4222222222222222,0.3831775700934579,0.5714285714285714,0.5533980582524272,0.4479166666666667
8hGOOynn3ZU.005,0.4888888888888889,0.2523364485981308,0.5494505494505494,0.6116504854368932,0.3854166666666667
8hW6WfYBP18.001,0.2555555555555555,0.0467289719626168,0.2637362637362637,0.4271844660194174,0.28125
8hW6WfYBP18.005,0.4222222222222222,0.4299065420560748,0.2967032967032966,0.3883495145631068,0.40625
8hfhLOXpCNM.002,0.4777777777777778,0.4299065420560748,0.5714285714285714,0.4368932038834952,0.40625
8hfhLOXpCNM.005,0.5444444444444444,0.5700934579439253,0.6703296703296703,0.4466019417475728,0.5
8i7H-uSCQcc.001,0.4888888888888889,0.4672897196261683,0.5054945054945055,0.7572815533980582,0.3541666666666666
8i7H-uSCQcc.004,0.5222222222222223,0.4018691588785047,0.4725274725274725,0.4660194174757281,0.4583333333333333
8lg8A_zFOmg.000,0.6666666666666666,0.3738317757009345,0.4065934065934066,0.3980582524271845,0.1979166666666666
8mZZlnbmOYE.000,0.611111111111111,0.4579439252336449,0.6703296703296703,0.6601941747572816,0.5833333333333333
8mZZlnbmOYE.001,0.4777777777777778,0.4392523364485981,0.6593406593406592,0.5825242718446602,0.5729166666666666
8mZZlnbmOYE.003,0.3888888888888889,0.4112149532710281,0.6373626373626373,0.5825242718446602,0.46875
8mZZlnbmOYE.004,0.5666666666666667,0.4766355140186916,0.6813186813186812,0.6213592233009709,0.8020833333333334
8n6G3V3-Tk8.002,0.711111111111111,0.5607476635514019,0.6043956043956044,0.6213592233009709,0.59375
8n6G3V3-Tk8.005,0.6666666666666666,0.3551401869158878,0.5164835164835165,0.6796116504854369,0.40625
8narByy2B5g.000,0.7222222222222221,0.3644859813084112,0.3736263736263736,0.3592233009708738,0.4375
8narByy2B5g.001,0.5222222222222223,0.4579439252336449,0.4945054945054945,0.3592233009708738,0.3749999999999999
8narByy2B5g.004,0.4444444444444445,0.2990654205607476,0.5494505494505494,0.3398058252427184,0.1874999999999999
8pM3X-xsD4s.001,0.7444444444444444,0.7196261682242993,0.7692307692307692,0.8155339805825244,0.6145833333333333
8py6SksNsZQ.001,0.6555555555555556,0.6261682242990655,0.6483516483516484,0.4951456310679611,0.6979166666666666
8py6SksNsZQ.002,0.6,0.4672897196261683,0.5494505494505494,0.3883495145631068,0.5833333333333333
8py6SksNsZQ.003,0.6777777777777777,0.5794392523364487,0.6373626373626373,0.3398058252427184,0.6875
8py6SksNsZQ.005,0.8333333333333333,0.6542056074766356,0.6483516483516484,0.4854368932038835,0.7708333333333334
8qDKGnABATw.001,0.6555555555555556,0.5514018691588786,0.835164835164835,0.7475728155339806,0.7500000000000001
8qG1sMihtPA.000,0.5777777777777777,0.4672897196261683,0.4615384615384615,0.4077669902912622,0.59375
8qG1sMihtPA.003,0.7222222222222221,0.4953271028037384,0.4835164835164835,0.7087378640776699,0.5625
8qG1sMihtPA.004,0.5888888888888889,0.588785046728972,0.5494505494505494,0.4563106796116505,0.53125
8qesctueAV0.000,0.611111111111111,0.7102803738317757,0.6263736263736264,0.4563106796116505,0.5520833333333334
8toLcoDcGOY.001,0.4333333333333333,0.3271028037383178,0.5384615384615384,0.4854368932038835,0.40625
8toLcoDcGOY.003,0.4222222222222222,0.3831775700934579,0.5274725274725275,0.4077669902912622,0.5208333333333334
8waTw8jF1Ys.000,0.4333333333333333,0.5794392523364487,0.6263736263736264,0.3495145631067961,0.5520833333333334
8xHdW7Zx_OY.000,0.4333333333333333,0.4579439252336449,0.5604395604395604,0.6990291262135921,0.4791666666666667
8xHdW7Zx_OY.001,0.4111111111111111,0.4299065420560748,0.5274725274725275,0.4757281553398058,0.4375
8yFYvQ_kxW8.000,0.5444444444444444,0.5046728971962617,0.6373626373626373,0.4951456310679611,0.4895833333333333
8yFYvQ_kxW8.001,0.5555555555555556,0.4485981308411215,0.5384615384615384,0.5242718446601942,0.5416666666666666
8yFYvQ_kxW8.003,0.5777777777777777,0.6728971962616823,0.5714285714285714,0.5922330097087379,0.65625
8yFYvQ_kxW8.005,0.5666666666666667,0.5233644859813085,0.5054945054945055,0.4951456310679611,0.4479166666666667
8z-WF2UNRb8.002,0.7888888888888888,0.5607476635514019,0.5384615384615384,0.3883495145631068,0.59375
9-lptN92A68.005,0.8444444444444444,0.691588785046729,0.6483516483516484,0.6699029126213591,0.6979166666666666
90p68AEmNMA.000,0.3666666666666667,0.1775700934579439,0.3076923076923076,0.2233009708737864,0.2604166666666667
90p68AEmNMA.001,0.2888888888888888,0.2803738317757009,0.2307692307692307,0.174757281553398,0.2083333333333333
93XyRBd_HqU.002,0.4555555555555555,0.5140186915887851,0.5714285714285714,0.7669902912621359,0.6458333333333333
98fnGDVky00.000,0.3,0.205607476635514,0.2527472527472527,0.2427184466019417,0.3333333333333333
98fnGDVky00.001,0.4555555555555555,0.3551401869158878,0.3956043956043956,0.5145631067961165,0.3645833333333333
98fnGDVky00.002,0.5555555555555556,0.3364485981308411,0.4395604395604395,0.5048543689320388,0.4479166666666667
98fnGDVky00.003,0.3777777777777778,0.3457943925233645,0.4285714285714285,0.3786407766990291,0.5104166666666666
98fnGDVky00.004,0.5333333333333333,0.5327102803738318,0.5274725274725275,0.5048543689320388,0.4270833333333333
98fnGDVky00.005,0.5111111111111111,0.4018691588785047,0.3626373626373627,0.4563106796116505,0.4166666666666667
99OBSlFjLXI.000,0.6444444444444444,0.663551401869159,0.4615384615384615,0.3980582524271845,0.5208333333333334
99OBSlFjLXI.002,0.6,0.6168224299065421,0.4285714285714285,0.2912621359223301,0.5416666666666666
9AsxY-x-TjM.000,0.4444444444444445,0.4485981308411215,0.4395604395604395,0.4951456310679611,0.5104166666666666
9AsxY-x-TjM.002,0.4,0.5140186915887851,0.5164835164835165,0.7184466019417477,0.4166666666666667
9AsxY-x-TjM.004,0.4666666666666667,0.4859813084112149,0.5934065934065933,0.5533980582524272,0.5
9CPKW0sqR3E.000,0.711111111111111,0.4672897196261683,0.5494505494505494,0.5728155339805825,0.5833333333333333
9CPKW0sqR3E.001,0.6222222222222222,0.4953271028037384,0.6373626373626373,0.6699029126213591,0.53125
9CPKW0sqR3E.002,0.6333333333333333,0.4205607476635514,0.3956043956043956,0.5145631067961165,0.5104166666666666
9CPKW0sqR3E.003,0.4888888888888889,0.4018691588785047,0.5384615384615384,0.6893203883495147,0.5416666666666666
9CPKW0sqR3E.005,0.6555555555555556,0.5607476635514019,0.5604395604395604,0.7281553398058251,0.6770833333333334
9Crw2RtrBcY.000,0.5777777777777777,0.4205607476635514,0.6593406593406592,0.8640776699029126,0.625
9Crw2RtrBcY.001,0.6,0.4953271028037384,0.6153846153846153,0.8155339805825244,0.7395833333333333
9Crw2RtrBcY.002,0.7333333333333333,0.588785046728972,0.879120879120879,0.9223300970873788,0.8125000000000001
9Crw2RtrBcY.003,0.6444444444444444,0.4579439252336449,0.6483516483516484,0.8737864077669903,0.6875
9Crw2RtrBcY.004,0.7888888888888888,0.663551401869159,0.824175824175824,0.9223300970873788,0.8541666666666667
9DF_-PXbpkg.001,0.6555555555555556,0.5700934579439253,0.879120879120879,0.7184466019417477,0.6770833333333334
9DF_-PXbpkg.002,0.5666666666666667,0.4392523364485981,0.5934065934065933,0.7961165048543688,0.6041666666666666
9DF_-PXbpkg.003,0.611111111111111,0.5607476635514019,0.6483516483516484,0.8155339805825244,0.5833333333333333
9FN1KxoTMtQ.000,0.6,0.3364485981308411,0.4615384615384615,0.2621359223300971,0.3437499999999999
9J-KIPMQmqk.004,0.6222222222222222,0.4766355140186916,0.6153846153846153,0.6796116504854369,0.6041666666666666
9J-KIPMQmqk.005,0.5111111111111111,0.4859813084112149,0.6043956043956044,0.7281553398058251,0.6458333333333333
9KAqOrdiZ4I.001,0.2555555555555555,0.1214953271028037,0.2417582417582417,0.2815533980582524,0.28125
9KAqOrdiZ4I.002,0.3333333333333333,0.3177570093457944,0.3076923076923076,0.2718446601941747,0.2708333333333333
9Lbj3wpwk-c.000,0.4111111111111111,0.3831775700934579,0.5494505494505494,0.4077669902912622,0.3437499999999999
9Lbj3wpwk-c.001,0.3222222222222222,0.2616822429906542,0.4065934065934066,0.2038834951456311,0.3125
9Lbj3wpwk-c.003,0.4,0.4112149532710281,0.4835164835164835,0.3689320388349514,0.3541666666666666
9Lbj3wpwk-c.004,0.2555555555555555,0.4018691588785047,0.5934065934065933,0.3786407766990291,0.1874999999999999
9ND95tPlYt4.000,0.4111111111111111,0.205607476635514,0.2637362637362637,0.3009708737864077,0.28125
9QGTbcqb2tM.001,0.6666666666666666,0.3831775700934579,0.4945054945054945,0.5145631067961165,0.6145833333333333
9QGTbcqb2tM.002,0.611111111111111,0.3457943925233645,0.5384615384615384,0.4563106796116505,0.4791666666666667
9QGTbcqb2tM.003,0.5666666666666667,0.3177570093457944,0.5494505494505494,0.3300970873786408,0.4166666666666667
9QOFKbaPX3M.000,0.4222222222222222,0.2149532710280374,0.5274725274725275,0.4077669902912622,0.3645833333333333
9QOFKbaPX3M.001,0.4222222222222222,0.2149532710280374,0.4615384615384615,0.4757281553398058,0.28125
9QOFKbaPX3M.002,0.3555555555555556,0.3271028037383178,0.5054945054945055,0.4174757281553398,0.3749999999999999
9RfE2-aTvaM.000,0.5777777777777777,0.6074766355140188,0.6483516483516484,0.6601941747572816,0.6875
9RfE2-aTvaM.001,0.4777777777777778,0.3925233644859813,0.6813186813186812,0.4466019417475728,0.53125
9RfE2-aTvaM.003,0.5,0.4766355140186916,0.5824175824175825,0.4466019417475728,0.5416666666666666
9SGTRbePKLI.004,0.5111111111111111,0.5420560747663552,0.5164835164835165,0.5145631067961165,0.5
9UEBU_yiTPs.001,0.5444444444444444,0.5233644859813085,0.6813186813186812,0.6310679611650486,0.6145833333333333
9UEBU_yiTPs.002,0.4222222222222222,0.4018691588785047,0.6593406593406592,0.5436893203883495,0.5
9UUtf0_ZR14.001,0.6888888888888889,0.6355140186915887,0.5824175824175825,0.6213592233009709,0.6979166666666666
9UWCHrG5mys.001,0.5777777777777777,0.5794392523364487,0.4505494505494505,0.3592233009708738,0.53125
9UWCHrG5mys.004,0.4444444444444445,0.4205607476635514,0.4175824175824176,0.3883495145631068,0.4479166666666667
9XqeGs2MMic.000,0.3888888888888889,0.2616822429906542,0.3296703296703296,0.2524271844660194,0.2604166666666667
9XvDnTa0Z1M.003,0.4777777777777778,0.4112149532710281,0.5054945054945055,0.4368932038834952,0.4583333333333333
9ZMIYSBYIh8.000,0.6,0.5420560747663552,0.5384615384615384,0.3689320388349514,0.3645833333333333
9ZMIYSBYIh8.003,0.5777777777777777,0.4485981308411215,0.6593406593406592,0.3786407766990291,0.5
9_6auSk_wkY.000,0.711111111111111,0.7570093457943926,0.6483516483516484,0.7475728155339806,0.6875
9_6auSk_wkY.004,0.6888888888888889,0.5607476635514019,0.4615384615384615,0.5631067961165048,0.5625
9_6auSk_wkY.005,0.7888888888888888,0.6261682242990655,0.6593406593406592,0.6796116504854369,0.7708333333333334
9a-3LrB7cDI.000,0.6666666666666666,0.6542056074766356,0.7032967032967032,0.6699029126213591,0.6875
9a-3LrB7cDI.003,0.4777777777777778,0.5607476635514019,0.7692307692307692,0.7184466019417477,0.59375
9a-3LrB7cDI.004,0.6444444444444444,0.5794392523364487,0.7582417582417583,0.7281553398058251,0.7604166666666666
9a-3LrB7cDI.005,0.4666666666666667,0.4766355140186916,0.5494505494505494,0.6699029126213591,0.4791666666666667
9c66Lb7e1BQ.002,0.6222222222222222,0.5327102803738318,0.5494505494505494,0.5339805825242718,0.5520833333333334
9c66Lb7e1BQ.003,0.6333333333333333,0.5607476635514019,0.7032967032967032,0.4757281553398058,0.625
9cHxDnk6SUs.000,0.6888888888888889,0.5607476635514019,0.7692307692307692,0.5533980582524272,0.7291666666666667
9cHxDnk6SUs.001,0.5444444444444444,0.4859813084112149,0.4615384615384615,0.3592233009708738,0.5833333333333333
9cHxDnk6SUs.002,0.7777777777777777,0.7102803738317757,0.7912087912087912,0.6213592233009709,0.7604166666666666
9cHxDnk6SUs.005,0.6888888888888889,0.6822429906542057,0.7472527472527474,0.6990291262135921,0.8333333333333334
9cWmvIfAAn0.000,0.6888888888888889,0.6074766355140188,0.813186813186813,0.5922330097087379,0.625
9cj8rrj1wSk.000,0.5666666666666667,0.5794392523364487,0.7582417582417583,0.6893203883495147,0.6979166666666666
9cj8rrj1wSk.004,0.7222222222222221,0.6448598130841123,0.7362637362637363,0.7961165048543688,0.8645833333333334
9cj8rrj1wSk.005,0.5222222222222223,0.5327102803738318,0.5824175824175825,0.5825242718446602,0.65625
9eNHxfOV2Kg.002,0.7999999999999999,0.663551401869159,0.4945054945054945,0.5533980582524272,0.7291666666666667
9eNHxfOV2Kg.004,0.5333333333333333,0.3925233644859813,0.5054945054945055,0.3786407766990291,0.4791666666666667
9hMSThogdKo.001,0.3555555555555556,0.2897196261682243,0.3846153846153846,0.3883495145631068,0.2916666666666666
9hqH1PJ6cG8.001,0.4,0.3925233644859813,0.5164835164835165,0.2912621359223301,0.40625
9kEyN8a76j4.004,0.6444444444444444,0.308411214953271,0.2307692307692307,0.3689320388349514,0.3854166666666667
9kEyN8a76j4.005,0.5888888888888889,0.3457943925233645,0.3846153846153846,0.3883495145631068,0.4791666666666667
9mAw0B-mEPQ.001,0.6,0.7570093457943926,0.4615384615384615,0.5825242718446602,0.5104166666666666
9mAw0B-mEPQ.005,0.6777777777777777,0.6168224299065421,0.7032967032967032,0.6990291262135921,0.6770833333333334
9mM_0vrO3wc.003,0.6222222222222222,0.6074766355140188,0.6813186813186812,0.7184466019417477,0.6145833333333333
9n8dNi-ERQ0.003,0.7444444444444444,0.6448598130841123,0.6373626373626373,0.6116504854368932,0.6666666666666667
9n8dNi-ERQ0.004,0.7222222222222221,0.6728971962616823,0.6813186813186812,0.6019417475728155,0.7812499999999999
9o10YrQykMk.000,0.6444444444444444,0.588785046728972,0.6263736263736264,0.6893203883495147,0.65625
9o10YrQykMk.002,0.7,0.4579439252336449,0.5274725274725275,0.6213592233009709,0.6145833333333333
9o10YrQykMk.003,0.7333333333333333,0.6168224299065421,0.4725274725274725,0.6990291262135921,0.6041666666666666
9pGJyf1MXLY.000,0.5444444444444444,0.6168224299065421,0.6483516483516484,0.4951456310679611,0.65625
9pGJyf1MXLY.002,0.6444444444444444,0.5420560747663552,0.6153846153846153,0.4660194174757281,0.6770833333333334
9pGJyf1MXLY.005,0.5111111111111111,0.4859813084112149,0.5934065934065933,0.4951456310679611,0.5208333333333334
9rF3BEXetOo.000,0.5888888888888889,0.5607476635514019,0.5604395604395604,0.4466019417475728,0.5208333333333334
9sfpnlBRCl0.000,0.5555555555555556,0.5981308411214954,0.6153846153846153,0.4368932038834952,0.5729166666666666
9uMpKla2OQM.001,0.5333333333333333,0.4579439252336449,0.5384615384615384,0.3689320388349514,0.3749999999999999
9xJ0rFCU-OM.004,0.4888888888888889,0.3925233644859813,0.4175824175824176,0.5631067961165048,0.3645833333333333
9xJ0rFCU-OM.005,0.611111111111111,0.3925233644859813,0.5714285714285714,0.5825242718446602,0.59375
9yZEb6bdxNY.000,0.7777777777777777,0.7102803738317757,0.6813186813186812,0.7864077669902914,0.7708333333333334
9yZEb6bdxNY.004,0.7999999999999999,0.822429906542056,0.7362637362637363,0.8834951456310681,0.8958333333333334
9ydyJKZBWiA.000,0.4444444444444445,0.4112149532710281,0.4835164835164835,0.5242718446601942,0.3125
9ydyJKZBWiA.001,0.3,0.3177570093457944,0.3736263736263736,0.5631067961165048,0.3229166666666666
9ydyJKZBWiA.002,0.4777777777777778,0.3738317757009345,0.5714285714285714,0.6213592233009709,0.5104166666666666
9ydyJKZBWiA.003,0.5888888888888889,0.3177570093457944,0.5934065934065933,0.6019417475728155,0.4479166666666667
9ydyJKZBWiA.005,0.5111111111111111,0.4018691588785047,0.6263736263736264,0.4368932038834952,0.3854166666666667
9z5cV1ANYwE.002,0.5333333333333333,0.4112149532710281,0.4285714285714285,0.7281553398058251,0.5625
A0braVJH3Pw.000,0.6222222222222222,0.3831775700934579,0.5054945054945055,0.5145631067961165,0.3958333333333333
A0braVJH3Pw.001,0.4222222222222222,0.4018691588785047,0.3186813186813186,0.4271844660194174,0.40625
A0braVJH3Pw.002,0.4555555555555555,0.3551401869158878,0.4395604395604395,0.4271844660194174,0.4166666666666667
A0braVJH3Pw.003,0.3444444444444444,0.2616822429906542,0.3516483516483516,0.2718446601941747,0.3437499999999999
A0braVJH3Pw.004,0.3555555555555556,0.2523364485981308,0.4065934065934066,0.2718446601941747,0.2708333333333333
A1lbD_OCuj4.000,0.3111111111111111,0.3644859813084112,0.4945054945054945,0.7087378640776699,0.4375
A1lbD_OCuj4.003,0.3555555555555556,0.2523364485981308,0.5714285714285714,0.4466019417475728,0.3749999999999999
A1lbD_OCuj4.005,0.2111111111111111,0.1308411214953271,0.3516483516483516,0.6310679611650486,0.3229166666666666
A3StIKMjn4k.001,0.6,0.5327102803738318,0.7032967032967032,0.7572815533980582,0.6145833333333333
A3StIKMjn4k.002,0.5888888888888889,0.5794392523364487,0.7912087912087912,0.7087378640776699,0.6979166666666666
A3StIKMjn4k.004,0.6,0.5327102803738318,0.7692307692307692,0.6601941747572816,0.5729166666666666
A3StIKMjn4k.005,0.5777777777777777,0.5981308411214954,0.7802197802197802,0.6796116504854369,0.6770833333333334
A4zSLp-1gps.000,0.6222222222222222,0.5233644859813085,0.5384615384615384,0.6601941747572816,0.46875
A4zSLp-1gps.002,0.7444444444444444,0.7196261682242993,0.5164835164835165,0.6893203883495147,0.5729166666666666
A4zSLp-1gps.005,0.6666666666666666,0.588785046728972,0.5054945054945055,0.6310679611650486,0.5833333333333333
A6ZWTfKPLPE.001,0.6222222222222222,0.3738317757009345,0.4615384615384615,0.5728155339805825,0.3958333333333333
A6ZWTfKPLPE.002,0.6777777777777777,0.5607476635514019,0.6483516483516484,0.6990291262135921,0.65625
A6ZWTfKPLPE.003,0.611111111111111,0.4018691588785047,0.4395604395604395,0.7378640776699029,0.6354166666666666
A6ZWTfKPLPE.004,0.6888888888888889,0.6168224299065421,0.6373626373626373,0.5728155339805825,0.6666666666666667
A6ZWTfKPLPE.005,0.7777777777777777,0.6448598130841123,0.5384615384615384,0.6213592233009709,0.6979166666666666
A7exx3pEPkE.000,0.3111111111111111,0.2803738317757009,0.3186813186813186,0.3689320388349514,0.2604166666666667
A7exx3pEPkE.003,0.3,0.2523364485981308,0.3406593406593406,0.1941747572815534,0.25
A7exx3pEPkE.005,0.2777777777777778,0.1308411214953271,0.1868131868131868,0.2524271844660194,0.1354166666666666
A7qb47cmxJo.000,0.5888888888888889,0.4392523364485981,0.5714285714285714,0.5533980582524272,0.5833333333333333
A7qb47cmxJo.005,0.3777777777777778,0.2429906542056074,0.4615384615384615,0.3009708737864077,0.4583333333333333
ABWFQuPG1LA.000,0.5111111111111111,0.3738317757009345,0.4725274725274725,0.5048543689320388,0.5
ABWFQuPG1LA.002,0.4,0.3738317757009345,0.2197802197802197,0.4563106796116505,0.3541666666666666
ABWFQuPG1LA.003,0.7,0.7383177570093458,0.5934065934065933,0.5048543689320388,0.625
ABWFQuPG1LA.004,0.6777777777777777,0.4485981308411215,0.4505494505494505,0.4951456310679611,0.4895833333333333
ABWFQuPG1LA.005,0.6888888888888889,0.6261682242990655,0.6263736263736264,0.4951456310679611,0.4895833333333333
ADa9rkwF2uA.000,0.6888888888888889,0.7009345794392524,0.7582417582417583,0.6116504854368932,0.7187499999999999
ADa9rkwF2uA.001,0.5444444444444444,0.4953271028037384,0.5494505494505494,0.5631067961165048,0.6666666666666667
ADa9rkwF2uA.002,0.5777777777777777,0.6168224299065421,0.7802197802197802,0.5145631067961165,0.46875
ADa9rkwF2uA.003,0.4333333333333333,0.4953271028037384,0.6813186813186812,0.6990291262135921,0.6354166666666666
AEqpMdMeMZA.002,0.6222222222222222,0.6448598130841123,0.4835164835164835,0.3980582524271845,0.6666666666666667
AFQz-qy0FkY.001,0.7666666666666666,0.7383177570093458,0.7912087912087912,0.6990291262135921,0.8333333333333334
AFtQfwBA_gI.000,0.5888888888888889,0.6168224299065421,0.846153846153846,0.3883495145631068,0.5625
AFvUxDwJB84.000,0.4666666666666667,0.3738317757009345,0.4615384615384615,0.6407766990291262,0.4583333333333333
AFvUxDwJB84.001,0.5444444444444444,0.3551401869158878,0.5054945054945055,0.4466019417475728,0.4375
AFvUxDwJB84.002,0.4333333333333333,0.3644859813084112,0.5824175824175825,0.5825242718446602,0.46875
AFvUxDwJB84.003,0.611111111111111,0.3457943925233645,0.4505494505494505,0.4951456310679611,0.3749999999999999
AGYoSGlq-ck.002,0.6222222222222222,0.4579439252336449,0.4725274725274725,0.4466019417475728,0.53125
AJIphVRpYrg.002,0.7333333333333333,0.6074766355140188,0.5934065934065933,0.4757281553398058,0.625
AJIphVRpYrg.003,0.611111111111111,0.5514018691588786,0.6703296703296703,0.4174757281553398,0.6354166666666666
AJIphVRpYrg.004,0.7444444444444444,0.691588785046729,0.7142857142857143,0.6504854368932039,0.7500000000000001
AJIphVRpYrg.005,0.711111111111111,0.588785046728972,0.6483516483516484,0.5145631067961165,0.5520833333333334
AP0aklGHino.000,0.3666666666666667,0.2990654205607476,0.4945054945054945,0.5048543689320388,0.5104166666666666
AP0aklGHino.003,0.3333333333333333,0.2336448598130841,0.3626373626373627,0.2621359223300971,0.28125
AP0aklGHino.005,0.3888888888888889,0.2803738317757009,0.4285714285714285,0.4077669902912622,0.1979166666666666
APqMkruLkoE.004,0.8666666666666667,0.691588785046729,0.6593406593406592,0.6893203883495147,0.7812499999999999
AQz6_ZpzGIE.003,0.5,0.5981308411214954,0.6263736263736264,0.5825242718446602,0.5520833333333334
AR3UwbmgKuQ.001,0.3888888888888889,0.4205607476635514,0.5274725274725275,0.4271844660194174,0.4166666666666667
AR3UwbmgKuQ.003,0.4111111111111111,0.3925233644859813,0.4615384615384615,0.3203883495145631,0.5208333333333334
AR3UwbmgKuQ.004,0.3,0.0934579439252336,0.3516483516483516,0.1844660194174757,0.1666666666666666
AR3UwbmgKuQ.005,0.3111111111111111,0.2149532710280374,0.5164835164835165,0.3592233009708738,0.4166666666666667
AS8snUf9eX0.000,0.5777777777777777,0.3551401869158878,0.5384615384615384,0.5242718446601942,0.5625
AS8snUf9eX0.001,0.4555555555555555,0.4953271028037384,0.5934065934065933,0.5533980582524272,0.3958333333333333
AS8snUf9eX0.002,0.4888888888888889,0.3457943925233645,0.4065934065934066,0.4854368932038835,0.40625
AS8snUf9eX0.003,0.6444444444444444,0.5794392523364487,0.6043956043956044,0.6796116504854369,0.6979166666666666
